Material_Code,Material_Description,Base_Abb,Base_Type,Moulding_Type_Abb,Moulding_Type,Product_Type_Abb,Product_Type,Colour_TF,Dimensions_Vibration_Drops_EU,Project_Phase,Certification,Base_Colour,Additional_Colour,Kosher_Certificate_Abb,Kosher_Certificate,Country_Claim,FP_TYPE3_CLV_S,LEGISLATION_L,DOSAGE_COLD_MILK_CLV_S,DOSAGE_COLD_WATER_CLV_S,DOSAGE_HOT_MILK_CLV_S,DOSAGE_HOT_WATER_CLV_S,Fineness_Type,Colour_L_Value_From,pH_From,pH_To,Normalised_Linear_Mpa_S_From,Normalised_Linear_Viscosity_mPaS_To,Normalised_Casson_mPaS_From,Normalised_Casson_mPaS_To,Normalised_Yield_Pa_From,Normalised_Yield_Pa_To,Fineness_Micrometer_From,Fineness_Micrometer_To,Dimensions_Length_From,Dimensions_Length_To,Dimensions_Width_From,Dimensions_Width_To,Dimensions_Count_Kg_From,Dimensions_Count_Kg_To,Dimensions_Sieve_Fraction_From,Dimensions_Sieve_Fraction_To,Dimensions_Height_From,Dimensions_Height_To,Dimensions_Count_lb_From,Dimensions_Count_lb_To,Brookfield_40C_S27_20_RPM_From,Brookfield_40C_S27_20_RPM_To,Brookfield_50C_S27_20_RPM_From,Brookfield_50C_S27_20_RPM_To,Brookfield_50C_S27_Regression_From,Brookfield_50C_S27_Regression_To,Brookfield_50C_S27_Yield_From,Brookfield_50C_S27_Yield_To,Brookfield_40C_S27_Regression_From,Brookfield_40C_S27_Regression_To,Brookfield_40C_S27_Yield_From,Brookfield_40C_S27_Yield_To,Water_Activity_From,Water_Activity_To,Shelflife,Category,Region,Cust_Dedic,Proj_Phase,Plant_BoM_Owner,Underlying_Liquid,Colour_TF2,Project_Manager,Dimensions_Vibration_Drops_EU2,Project_Number,Dimensions_Production_Tools_Us,Certification2,Project_Phase2,Base_Colour2,Additional_Colour2,Country_Claim2,M022_01_ATFLV_CLV_N,M022_01_ATFLB_CLV_N,M022_02_ATFLV_CLV_N,M022_02_ATFLB_CLV_N,M023_01_ATFLV_CLV_N,M023_01_ATFLB_CLV_N
CHD-Q75TAZ-2B-U73,CB TANZANIA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;1001,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1001,A,,,,,,,,,
CHD-Q75TAZ-CA-U73,CB TANZANIA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;HALA,A,,,,,,,,,
CHD-Q75TAZ-E1-U68,CB TANZANIA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;HALA,A,,,,,,,,,
CHD-Q75TAZ-E2-U68,CB TANZANIA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;1001,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1001,A,,,,,,,,,
CHD-Q76EQU-CA-U73,96_CB ECUADOR PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1016;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1016,A,,,,,,,,,
CHD-Q76EQU-E1-U68,CB ECUADOR PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;1016,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1016,A,,,,,,,,,
CHD-Q76EQU-E2-U68,CB ECUADOR PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1016;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1016,A,,,,,,,,,
CHD-X11P-473,BC POWDER 20KG/BOX 32BOX/PAL,D,Dark,POM,powder medium cost,CH,chocolate,,,Final Article,HALA,,,KD-,Kosher Dairy,With Belgian chocolate,NTA,,,,,,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,AVN,,,,HALA,A,,,WBC,,,,,,
CHD-X11P-486,BC POWDER 20KG/BOX 30BOX/PAL,D,Dark,POM,powder medium cost,CH,chocolate,,,Final Article,HALA,,,KD-,Kosher Dairy,With Belgian chocolate,NTA,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,AVN,,,,HALA,A,,,WBC,,,,,,
CHD-Z2343P-473,BC POWDER 20KG/BOX 32BOX/PAL,D,Dark,POM,powder medium cost,CH,chocolate,,,Final Article,HALA,,,KD-,Kosher Dairy,With Belgian chocolate,NTA,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,AVN,,,,HALA,A,,,WBC,,,,,,
CHD-Z410P-473,BC POWDER 20KG/BOX 32BOX/PAL,D,Dark,POM,powder medium cost,CH,chocolate,,,Final Article,HALA,,,KD-,Kosher Dairy,With Belgian chocolate,NTA,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,AVN,,,,HALA,A,,,WBC,,,,,,
FNN-S1835-37C,CA 5KG/EA 108EA/PAL,N,Nuts,BUS,bucket/box up to 5 kg,FN,filling non-lauric,,,,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,32,S,,BE07,,,AAL,,,,HALA,,,,,,,,,,
M-6CHR8-P-473,BC POWDER 20KG/BOX 32BOX/PAL,D,Dark,POM,powder medium cost,CH,chocolate,,,Final Article,HALA,,,KD-,Kosher Dairy,With Belgian chocolate,NTA,,,,,,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,YVE,,,,HALA,A,,,WBC,,,,,,
M-6CHRA-P-473,BC POWDER 20KG/BOX 32BOX/PAL,D,Dark,POM,powder medium cost,CH,chocolate,,,Final Article,HALA,,,KD-,Kosher Dairy,With Belgian chocolate,NTA,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,YVE,,,,HALA,A,,,WBC,,,,,,
MALPRA-668,BC 30KG/EA 18EA/PAL,N,Nuts,BUL,bucket/box over 15 kg,PS,praline paste without added su,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,32,S,A,BE07,,,YVE,,,,HALA,A,,,,,,,,,
CHD-N70OCOA-2B-U73,CB OCOA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;1001;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;QFP;1001,A,,,FC,,,,,,
CHD-N70OCOA-2B-U77,96_CB OCOA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;QFP;1001,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,QFP;1001;HALA,A,,,FC,,,,,,
CHD-N70OCOA-CA-U73,CB OCOA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;1001;QFP,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;HALA;QFP,A,,,FC,,,,,,
CHD-N70OCOA-CA-U77,CB OCOA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;QFP;1001,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;QFP;1001,A,,,FC,,,,,,
CHD-N70OCOA-E1-U68,CB OCOA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;QFP;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,QFP;HALA;1001,A,,,FC,,,,,,
CHD-N70OCOA-E4-U72,CB OCOA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;1001;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;QFP;HALA,A,,,FC,,,,,,
CHD-N70OCOA-E5-U72,CB OCOA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;QFP;1001,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;QFP;HALA,A,,,FC,,,,,,
CHD-N70OCOA-US-U77,CB OCOA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;QFP;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;QFP;HALA,A,,,FC,,,,,,
CHD-P65ALTN-2B-U73,CB PLANTATION ALTO EL PISTOLES 1KG/UC,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,ORNE;OREU;1002;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;OREU;1002;ORNE,A,,,,,,,,,
CHD-P65ALTN-E1-U68,CB PLANTATION ALTO EL PISTOLES 1KG/UC,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1002;HALA;OREU;ORNE,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1002;HALA;ORNE;OREU,A,,,,,,,,,
CHD-P65ALTN-E2-U68,CB PLANTATION ALTO EL PISTOLES 1KG/UC,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1002;ORNE;OREU;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,ORNE;HALA;1002;OREU,A,,,,,,,,,
CHD-P65ALTN-E3-U68,CB PLANTATION ALTO EL PISTOLES 1KG/UC,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;OREU;ORNE;1002,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;OREU;1002;ORNE,A,,,,,,,,,
CHD-Q65MADN-2B-U73,CB PLANTATION MADIROFOLO PISTOLES 1KG/UC,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,ORNE;OREU;HALA;1001,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;OREU;ORNE;1001,A,,,,,,,,,
CHD-Q65MADN-E1-U68,CB PLANTATION MADIROFOLO PISTOLES 1KG/UC,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,OREU;ORNE;1001;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,OREU;ORNE;HALA;1001,A,,,,,,,,,
CHD-Q65MADN-E3-U68,96_CB PLANTATION MADIROFOLO PISTOLES 1KG,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;OREU;ORNE;1001,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,ORNE;1001;OREU;HALA,A,,,,,,,,,
CHD-R55EXEL-126,"CB EXCELLENCE BLOCKS 2,5KG/UC 10UC/BOX",D,Dark,BLM,block medium up to 2.5 kg,CH,chocolate,,,Final Article,QFP;1001,,,KD-,Kosher Dairy,With French Chocolate,NTA,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;QFP,A,,,WFC,,,,,,
CHD-R55EXEL-2B-U77,96_CB EXCELLENCE PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;QFP;1001,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,QFP;1001;HALA,A,,,FC,,,,,,
CHD-R55EXEL-E4-U72,CB EXCELLENCE PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;HALA;1001,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;QFP;1001,A,,,FC,,,,,,
CHD-R55EXEL-E5-U72,CB EXCELLENCE PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;QFP;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;HALA;QFP,A,,,FC,,,,,,
CHD-R55EXEL-RT-U72,CB EXCELLENCE PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;1001;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1001;QFP,A,,,FC,,,,,,
CHD-R55EXEL-US-U77,CB EXCELLENCE PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;1001;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1001;QFP,A,,,FC,,,,,,
CHD-S65INAY-2B-U73,96_CB INAYA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;HALA;1001,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;HALA;QFP,A,,,FC,,,,,,
CHD-S65INAY-2B-U77,96_CB INAYA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;1001;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,QFP;1001;HALA,A,,,FC,,,,,,
CHD-S65INAY-CA-U77,CB INAYA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;HALA;QFP,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;QFP;1001,A,,,FC,,,,,,
CHD-S65INAY-E1-U68,CB INAYA PISTOLES 1KG/UC 6UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;QFP;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,QFP;HALA;1001,A,,,FC,,,,,,
CHD-S65INAY-E4-U72,CB INAYA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,QFP;1001;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,HALA;1001;QFP,A,,,FC,,,,,,
CHD-S65INAY-E5-U72,CB INAYA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,HALA;QFP;1001,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,1001;HALA;QFP,A,,,FC,,,,,,
CHD-S65INAY-US-U77,CB INAYA PISTOLES 5KG/UC 4UC/BOX,D,Dark,PIS,Pistoles,CH,chocolate,,,Final Article,1001;QFP;HALA,,,KD-,Kosher Dairy,French Chocolate,NTA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,VDE,,,,QFP;1001;HALA,A,,,FC,,,,,,
CHD-Z509P-473,BC POWDER 20KG/BOX 32BOX/PAL,D,Dark,POM,powder medium cost,CH,chocolate,,,Final Article,HALA,,,KD-,Kosher Dairy,With Belgian chocolate,NTA,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE07,,,AVN,,,,HALA,A,,,WBC,,,,,,
CM-CAL-2B-U75,"CA EASYMELT 2,5KG/UC 4UC/BOX 42BOX/PAL",1,Natural,EAS,Easymelt,LC,Liquor cocoa,,,Final Article,1001,,,KD-,Kosher Dairy,,NTA,,,,,,5,16,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,32,S,A,BE07,,,EDV,,,,1001,A,,,,,,,,,
CM-CAL-566,CA EASYMELT 20KG/BOX 32BOX/PAL,1,Natural,EAS,Easymelt,LC,Liquor cocoa,,,Final Article,1001,,,KD-,Kosher Dairy,,NTA,,,,,,5,,0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3,32,S,A,BE07,,,CPE,,,,1001,A,,,,,,,,,
CM-CAL-E4-U70,"CA EASYMELT 2,5KG/UC 4UC/BOX 42BOX/PAL",1,Natural,EAS,Easymelt,LC,Liquor cocoa,,,Final Article,1001;HALA,,,KD-,Kosher Dairy,,NTA,,,,,,5,16,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,32,S,A,BE07,,,EDV,,,,HALA;1001,A,,,,,,,,,
CM-CAL-E5-U70,"CA EASYMELT 2,5KG/UC 4UC/BOX 42BOX/PAL",1,Natural,EAS,Easymelt,LC,Liquor cocoa,,,Final Article,1001,,,KD-,Kosher Dairy,,NTA,,,,,,5,16,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,32,S,A,BE07,,,EDV,,,,1001,A,,,,,,,,,
CHM-X26P-000,BC LIQUID,M,Milk,LIQ,Liquid,CH,chocolate,,,Final Article,,,,,,,NTA,,,,,,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,32,S,A,BE07,,,NBI,,160665,,,A,,,,,,,,,
CHD-PC-14011-999,96_FU:CHD-PC-19938E0-999_CB RUBENS 10 CM,D,Dark,PEN,pencils,CH,chocolate,,,Final Article,1001,,,KD-,Kosher Dairy,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE06,,,KVA,,,,1001,A,,,,,,,,,
ACC-TEFLON01-999,"96_CB FEUILLE TEFLON 0,834KG/BOX 450BOX/",T,Not Applicable,NTA,none,AC,Accessories,,,Final Article,,,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,32,S,A,BE05,,,VDE,,,,,A,,,,,,,,,
CLR-19165-999,96_FU:CLR-22605-999_ML CREATIVE GOLD 25G,K,Coloured,NTA,none,CL,Colorants,,,Final Article,,GO,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,9,32,S,A,BE05,,,ARE,,,,,A,GO,,,,,,,,
CLR-19166-999,96_FU:CLR-22606-999_ML CREATIVE COPPER 2,K,Coloured,NTA,none,CL,Colorants,,,Final Article,,BC,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,9,32,S,A,BE05,,,ARE,,,,,A,BC,,,,,,,,
CLR-19167-999,96_FU:CLR-22607-999_ML CREATIVE SILVER 2,K,Coloured,NTA,none,CL,Colorants,,,Final Article,,S,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,9,32,S,A,BE05,,,ARE,,,,,A,S,,,,,,,,
CLR-22605-999,ML CREATIVE POWDER GOLD 25G/UC 6UC/BOX,K,Coloured,NTA,none,CL,Colorants,,,Final Article,,GO,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,32,S,A,BE05,,,ARE,,,,,A,GO,,,,,,,,
CLR-22606-999,ML CREATIVE POWDER COPPER 25G/UC 6UC/BOX,K,Coloured,NTA,none,CL,Colorants,,,Final Article,,BC,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,9,32,S,A,BE05,,,ARE,,,,,A,BC,,,,,,,,
CLR-22607-999,ML CREATIVE POWDER 25G/UC 6UC/BOX,K,Coloured,NTA,none,CL,Colorants,,,Final Article,,R,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,9,32,S,A,BE05,,,ARE,,,,,A,R,,,,,,,,
MLD-090313-M00,"96_CB LOG GEOMETRY BOX N°207 1,95KG/BOX",T,Not Applicable,NTA,none,ML,Moulds,,,Final Article,,,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,32,S,A,BE05,,,VDE,,,,,A,,,,,,,,,
MLD-090319-M00,"96_CB ENTREMET WHIRL 8 BOX N°213 1,2KG/B",T,Not Applicable,NTA,none,ML,Moulds,,,Final Article,,,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,32,S,A,BE05,,,VDE,,,,,A,,,,,,,,,
TSK-ESP01-999,96_CB ESPACE TRSHEET 84G/UC 240UC/BOX,T,Not Applicable,TRS,Transfer sheet,TS,Transfer sheet,,,Final Article,,,,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9,32,S,A,BE05,,,VDE,,,,,A,,,,,,,,,
TSK-JAV01-999,96_CB JAVA BRONZE TRSHEET,T,Not Applicable,TRS,Transfer sheet,TS,Transfer sheet,,,Final Article,,,,KD-,Kosher Dairy,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9,32,S,A,BE05,,,VDE,,,,,A,,,,,,,,,
CHM-PS-22544E0-999,ML SOCCER BALL PLAQUE 192PCS/UC 5UC/BOX,M,Milk,PSE,Plaques square edged,CH,chocolate,,,Final Article,1001,BR,BL,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,32,S,A,BE05,,,ARE,,,,1001,A,BR,BL,,,,,,,
CHW-3D-22578E0-999,ML SWIRLY RED 3D 63PCS/UC 3UC/BOX,W,White,DE3,Decorations 3D,CH,chocolate,,,Final Article,1001,CB,R,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,32,S,A,BE05,,,ARE,,,,1001,A,CB,R,,,,,,,
CHW-PS-22559E0-999,ML FOREST MUSHROOMS PLAQUE 168PCS/UC,W,White,PSE,Plaques square edged,CH,chocolate,,,Final Article,1001,CB,BR;R,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,32,S,A,BE05,,,ARE,,,,1001,A,CB,R;BR,,,,,,,
CHD-3D-19027E0-999,96_ML VITA GOLD SPHERE 3D 63PCS/UC 3UC/B,D,Dark,DE3,Decorations 3D,CH,chocolate,,,Final Article,COHF,BR,GO,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE05,,,ARE,,,,COHF,A,BR,GO,,,,,,,
CHD-3D-19030E0-999,96_ML VITA SILVE SPHERE 3D 63PCS/UC 3UC/,D,Dark,DE3,Decorations 3D,CH,chocolate,,,Final Article,COHF,BR,S,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE05,,,ARE,,,,COHF,A,BR,S,,,,,,,
CHD-3D-19168E0-999,96_ML ENITA SPHERE 3D 63PCS/UC 3UC/BOX,D,Dark,DE3,Decorations 3D,CH,chocolate,,,Final Article,COHF,BR,R;BC,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE05,,,ARE,,,,COHF,A,BR,BC;R,,,,,,,
CHD-3D-19169E0-999,96_ML FIRENZE SPHERE 3D 54PCS/UC 3UC/BOX,D,Dark,DE3,Decorations 3D,CH,chocolate,,,Final Article,COHF,BR,GO,,,,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,BE05,,,ARE,,,,COHF,A,BR,GO,,,,,,,
